user_id,start,stop,evenness,richness,event
398,14,15,0.972588173229183,17,0
398,15,16,0.874769475041449,19,0
398,16,17,0.919444525411572,21,0
398,17,19,0.956698219034862,14,0
442,0,25,0.686434580207822,20,0
250,0,1,0.773282991067991,20,0
388,0,2,,1,0
388,2,5,1,2,0
79,0,1,0.934636594322157,13,0
79,1,2,0.819341115734074,21,0
79,2,3,0.933448096296134,13,0
79,3,4,0.935267262524496,10,0
79,4,6,0.916334488594207,28,0
79,6,7,0.951295591965715,18,0
79,7,8,0.892317219815616,14,0
79,8,10,0.892896464210074,25,0
79,10,11,0.86444534470012,18,0
79,11,12,0.915615946763194,16,0
79,12,13,0.973677596611442,7,0
301,0,1,0.861353116146786,5,0
301,1,3,0.143245561358867,7,0
301,3,8,0.16159407833207,22,0
301,8,20,0.514711710571876,34,0
424,0,1,0.940093847763292,21,0
424,1,2,1,2,0
19,0,8,0.83735565674417,83,0
19,8,9,0.78283715660348,59,0
19,9,10,0.821803539015031,76,0
19,10,12,0.877141158573967,69,0
19,12,13,0.901172938401519,45,0
19,13,14,0.873120610996823,49,0
19,14,15,0.845763577437343,39,0
19,15,18,0.781807154729312,35,0
19,18,19,0.700235679521431,12,0
19,19,23,0.632214255482283,25,0
306,0,50,0.83383917055801,90,0
306,50,51,0.93291266911953,12,0
306,51,54,0.924164743318047,33,0
306,54,58,0.890131412435368,31,0
306,58,60,0.929906817306775,25,0
306,60,64,0.840630267713943,33,0
306,64,68,0.861033279891268,40,0
306,68,69,0.900558069966218,20,0
306,69,74,0.924470519735549,33,0
24,0,1,0.962642436023261,18,0
24,1,5,0.848960333634276,40,0
24,5,11,0.926080615870161,34,0
24,11,12,1,2,0
315,0,3,0.932814535624874,21,0
315,3,4,0.913444320561224,5,0
315,4,5,0.912945981723724,14,0
315,5,9,0.876665219720878,24,0
315,9,10,0.85409897021324,31,0
315,10,11,0.867777876231035,19,0
315,11,12,0.896645936271847,23,0
158,0,9,0.936665091452138,23,0
97,0,1,0.886115612357566,47,0
262,0,3,0.807638073083201,60,0
262,3,4,0.712410092535672,43,0
262,4,5,0.790875558883112,53,0
262,5,6,0.810784149290257,52,0
262,6,7,0.828340084722499,17,0
401,0,5,0.789202415989429,24,0
308,0,7,0.766122502177511,46,0
308,7,9,0.739965253006939,11,0
10,0,8,0.512283872565717,9,0
10,8,9,0.509993078136279,8,0
10,9,10,0.883486887546066,12,0
10,10,12,0.86147246104308,21,0
10,12,13,0.96494504243077,5,0
106,0,1,0.925935226474776,13,0
319,0,4,0.457661255755325,3,0
319,4,6,,1,0
319,6,17,1,2,0
425,0,2,1,2,0
425,2,5,0.913831148197152,7,0
425,5,6,1,2,0
425,6,9,0.353359335021421,2,0
425,9,15,0.31587520873413,5,0
425,15,16,1,3,0
425,16,17,0.920619835714305,3,0
425,17,18,1,3,0
425,18,19,0.910122376227582,7,0
425,19,20,0.873303341091355,8,0
425,20,21,0.916516443199602,5,0
136,0,7,0.945530556036326,8,0
136,7,8,0.391243563629256,2,0
136,8,9,1,2,0
136,9,14,0.920619835714305,3,0
136,14,15,0.625418115623811,3,0
185,0,3,1,2,0
185,3,4,0.930827083453526,8,0
185,4,13,0.857863495403766,11,0
219,0,4,0.876070981947001,8,0
219,4,5,0.669591945535779,3,0
219,5,6,0.907647281453716,10,0
219,6,8,0.918295834054489,2,0
219,8,12,1,2,0
318,0,7,0.77425084725625,138,0
318,7,8,0.957227185823316,12,0
61,0,1,0.709720073342298,17,0
61,1,2,0.592684434462821,13,0
61,2,3,0.432365294481486,13,0
61,3,4,0.663189559077149,9,0
61,4,5,0.700931977717905,7,0
61,5,6,0.798425187755605,14,0
61,6,7,0.72953073559979,15,0
61,7,8,0.703671845228885,15,0
61,8,9,0.812995525252257,8,0
61,9,10,0.960746039141637,18,0
61,10,11,0.880744514839746,13,0
61,11,12,0.602820077336691,9,0
61,12,13,0.847983610934618,6,0
61,13,14,0.758567422553573,7,0
61,14,15,0.816210349101584,18,0
9,0,4,0.876357639489852,4,0
9,4,7,0.905618517864896,3,0
9,7,8,,1,0
9,8,14,0.634466819313037,9,0
9,14,19,0.832290217931843,9,0
28,0,1,0.11057328184558,7,0
28,1,2,0.468995593589281,2,0
320,0,1,0.952819531114783,4,0
320,1,2,,1,0
322,0,7,0.672150491355702,7,0
322,7,9,0.82088733647906,10,0
322,9,13,0.746574712719367,21,0
322,13,14,0.953417588263366,13,0
322,14,17,0.816425203393187,31,0
322,17,18,0.919649400496748,13,0
322,18,19,0.837211784431619,11,0
376,0,37,0.828013763942278,63,0
423,0,18,0.466660288264642,103,0
423,18,19,0.463683497124828,35,0
423,19,20,0.725830382178883,4,0
324,0,9,0.659240730490461,43,0
324,9,10,0.942590728967473,11,0
198,0,4,0.783371810584118,4,0
198,4,5,0.656800436734845,4,0
198,5,6,0.666290849182508,4,0
198,6,7,0.714034469909838,7,0
198,7,8,0.717499285068015,11,0
198,8,9,0.588085626378193,5,0
317,0,1,0.820079763465086,11,0
317,1,2,0.650022421648354,2,0
317,2,3,0.789106645306824,5,0
317,3,4,0.946302657200819,14,0
317,4,5,0.830616216056842,11,0
356,0,1,0.328878475565445,5,0
356,1,2,0.670251207124251,3,0
356,2,3,0.649682553436001,4,0
356,3,4,0.707676529682256,3,0
164,0,8,0.928524921548225,5,0
164,8,10,0.783650872405542,16,0
164,10,11,0.774173640658093,16,0
164,11,12,0.787407522736754,18,0
164,12,14,0.850843370026853,36,0
164,14,15,0.88452551521463,27,0
164,15,16,0.87624856407491,31,0
35,0,1,0.753533171189798,4,0
35,1,2,0.834202288644101,3,0
393,0,12,0.837224098352417,25,0
393,12,13,0.946411928215015,6,0
231,0,1,0.775011081103567,15,0
231,1,2,,1,0
146,0,7,0.866215337502111,19,0
146,7,8,0.976614668672713,9,0
146,8,9,0.826866519999629,7,0
146,9,10,,1,0
40,0,1,,1,0
40,1,2,,1,0
86,0,1,1,4,0
86,1,3,1,2,0
386,0,1,0.669591945535779,3,0
243,0,1,0.946394630357186,3,0
243,1,2,0.721928094887362,2,0
241,0,1,0.779349837292085,2,0
312,0,1,1,2,0
360,0,6,0.965633607142825,3,0
360,6,7,0.785475297227334,4,0
360,7,8,0.713345569533413,6,0
360,8,9,0.915538508007517,5,0
360,9,10,0.902296865202839,8,0
346,0,1,0.718814971502421,6,0
88,0,9,0.754695285147068,67,0
88,9,12,0.856022044949956,42,0
88,12,13,0.91552037705002,7,0
140,0,7,0.807694893326274,264,0
154,0,10,0.773871393794102,202,0
49,0,13,0.789234081556882,27,0
336,0,18,0.810899193933826,48,0
336,18,19,0.960964047443681,4,0
203,0,1,0.886859507142915,3,0
203,1,2,,1,0
195,0,11,0.58631193772775,180,0
141,0,13,0.691052404854294,54,0
190,0,2,0.956273208216962,20,0
212,0,10,0.878291913876593,26,0
426,0,1,0.975503759006108,6,0
84,0,4,0.884861668999043,5,0
84,4,5,,1,0
245,0,7,0.586383753873768,7,0
215,0,1,0.41790703479554,6,0
215,1,2,0.711733459312972,5,0
215,2,3,0.886859656174599,11,0
215,3,4,0.902247558876757,11,0
215,4,5,0.734282749997343,6,0
215,5,6,0.888097478236732,9,0
215,6,8,0.946411928215015,6,0
215,8,10,0.864973520717927,3,0
215,10,12,0.885914242168296,8,0
215,12,13,0.921809730122851,15,0
215,13,14,0.891059811053997,13,0
215,14,15,0.889618000165603,11,0
215,15,16,0.918295834054489,4,0
39,0,3,0.759394193608911,19,0
39,3,4,0.829136521874149,13,0
39,4,5,,1,0
288,0,1,,1,0
179,0,1,0.806873049827202,13,0
179,1,2,0.745207105245118,19,0
179,2,3,0.782445033040835,36,0
179,3,4,0.771718114543884,21,0
179,4,15,0.742421830474004,40,0
194,0,1,0.617411855620588,13,0
25,0,2,0.591672778582327,2,0
25,2,3,0.740972410264157,3,0
25,3,4,0.449047629612794,7,0
25,4,5,0.594160217624751,3,0
25,5,6,0.266764987803026,2,0
328,0,2,0.596950848104234,3,0
328,2,4,0.505364488276453,17,0
328,4,5,0.822813774703804,25,0
328,5,6,0.842893880826199,27,0
328,6,7,0.868385134622956,20,0
328,7,8,0.870600385117909,33,0
328,8,9,0.867805898282272,41,0
29,0,5,0.72483409150576,3,0
29,5,6,0.535452288740609,33,0
29,6,7,0.408166064432418,49,0
29,7,8,0.507580949338489,25,0
29,8,9,0.706280211033712,28,0
29,9,10,0.590958416302629,15,0
29,10,11,0.493540463090977,26,0
29,11,12,0.515490201681192,22,0
90,0,6,0.840401334125847,45,0
90,6,7,0.674091718411387,26,0
90,7,8,0.830805011393108,37,0
90,8,9,0.896517642714799,47,0
90,9,11,0.935434786421356,47,0
90,11,12,0.933700502643873,25,0
90,12,13,0.712719071639252,19,0
90,13,14,0.881870457753582,55,0
90,14,15,0.894257886753981,75,0
90,15,16,0.896626280426983,43,0
90,16,17,0.857214198552641,36,0
90,17,18,0.90810492380256,37,0
90,18,19,0.840436448493788,24,0
90,19,20,0.921948378738174,32,0
90,20,21,0.852542899631919,26,0
90,21,22,0.910408547854299,37,0
90,22,23,0.916257380177123,51,0
90,23,24,0.887656922863914,60,0
90,24,25,0.897990754138403,72,0
90,25,26,0.896514747590061,52,0
90,26,27,0.870414256300387,91,0
90,27,29,0.854440858583992,119,0
90,29,30,0.91594332130921,54,0
90,30,32,0.877039606981213,54,0
90,32,33,0.846288776035345,16,0
90,33,34,0.88279799929536,61,0
90,34,35,0.934865160449293,17,0
115,0,1,0.529186652853745,10,0
115,1,2,0.541268698189904,12,0
115,2,3,0.065490821314727,2,0
260,0,12,0.789690082142847,3,0
260,12,13,0.664362145731206,10,0
260,13,14,0.777736064111382,11,0
260,14,15,0.851502982717612,8,0
260,15,16,0.872047559337753,15,0
260,16,17,0.967441074750988,15,0
260,17,18,0.900193731271654,15,0
260,18,19,0.842545087872166,17,0
260,19,20,0.898614371451975,11,0
260,20,21,0.814101577639276,15,0
260,21,22,0.78689440653301,4,0
435,0,1,0.534503532391582,15,0
435,1,2,0.636318381927524,26,0
290,0,1,0.773101524170457,19,0
290,1,2,0.88373805696322,11,0
290,2,3,0.888021081063683,18,0
439,0,8,0.672713246351862,28,0
